timestamp,time_s,effective_time_s,sample_index,wl_1_nm,wl_1_filtered_nm,wl_1_delta_nm,wl_1_strain,wl_1_derivative_nm_per_s
2025-09-05T14:05:04Z,23585.0,23585.9,6127,1557.7809,1557.7809,3.0374899999999343,0.002504733529449637,0.32954999999708257
2025-09-05T14:05:04Z,23586.0,23586.0,6128,1557.80871,1557.80871,3.0652999999999793,0.0025276658319277057,0.263300000004131
2025-09-05T14:05:04Z,23586.0,23586.1,6129,1557.83356,1557.83356,3.090149999999994,0.0025481572996220395,0.24479999999964086
2025-09-05T14:05:04Z,23586.0,23586.2,6130,1557.85767,1557.85767,3.1142600000000584,0.0025680385586204866,0.20619999999806105
2025-09-05T14:05:04Z,23586.0,23586.3,6131,1557.8748,1557.8748,3.1313900000000103,0.0025821640653248224,0.16289999999884053
2025-09-05T14:05:04Z,23586.0,23586.4,6132,1557.89025,1557.89025,3.1468399999998837,0.002594904233368069,0.14889999999848413
2025-09-05T14:05:04Z,23586.0,23586.5,6133,1557.90458,1557.90458,3.1611699999998564,0.0026067208423040476,0.1303500000024851
2025-09-05T14:05:04Z,23586.0,23586.6,6134,1557.91632,1557.91632,3.1729100000000017,0.002616401720804422,0.09280000000159205
2025-09-05T14:05:04Z,23586.0,23586.7,6135,1557.92314,1557.92314,3.1797300000000632,0.002622025536083156,0.07549999999922896
2025-09-05T14:05:05Z,23586.0,23586.8,6136,1557.93142,1557.93142,3.1880099999998492,0.0026288532766266005,0.0709999999994011
2025-09-05T14:05:05Z,23586.0,23586.9,6137,1557.93734,1557.93734,3.1939299999999093,0.00263373494619407,0.029599999999115667
2025-09-05T14:05:05Z,23587.0,23587.0,6138,1557.94204,1557.93734,3.1939299999999093,0.00263373494619407,0.0
2025-09-05T14:05:05Z,23587.0,23587.1,6139,1557.94683,1557.93734,3.1939299999999093,0.00263373494619407,-10.849049999565198
2025-09-05T14:05:05Z,23587.0,23587.2,6140,1555.76753,1555.76753,1.024120000000039,0.0008444958509098353,-13.303349999646114
2025-09-05T14:05:05Z,23587.0,23587.3,6141,1555.27667,1555.27667,0.5332599999999275,0.0004397295799868183,-3.8534500000246616
2025-09-05T14:05:05Z,23587.0,23587.4,6142,1554.99684,1554.99684,0.2534299999999803,0.00020897998622822987,-2.3574499999749023
2025-09-05T14:05:05Z,23587.0,23587.5,6143,1554.80518,1554.80518,0.06177000000002408,5.093593398304777e-05,-0.9594000000143754
2025-09-05T14:05:05Z,23587.0,23587.6,6144,1554.80496,1554.80496,0.06154999999989741,5.075452058685676e-05,-0.034599999998877695
2025-09-05T14:05:05Z,23587.0,23587.7,6145,1554.79826,1554.79826,0.05484999999998763,4.522965806974989e-05,-0.03439999999823923
2025-09-05T14:05:06Z,23587.0,23587.8,6146,1554.79808,1554.79808,0.05466999999998734,4.508122892749702e-05,-0.008249999999369706
2025-09-05T14:05:06Z,23587.0,23587.9,6147,1554.79661,1554.79661,0.053200000000060754,4.3869057599161067e-05,-0.009750000000179171
2025-09-05T14:05:06Z,23588.0,23588.0,6148,1554.79613,1554.79613,0.052719999999908396,4.3473246553028416e-05,-0.017750000000918587
2025-09-05T14:05:06Z,23588.0,23588.1,6149,1554.79277,1554.79306,0.049649999999928696,4.0941705071291946e-05,-0.016350000000110082
2025-09-05T14:05:06Z,23588.0,23588.2,6150,1554.79306,1554.79286,0.0494499999999789,4.0776783802163754e-05,-0.0014499999997244217
2025-09-05T14:05:06Z,23588.0,23588.3,6151,1554.79286,1554.79277,0.049359999999978754,4.0702569231037324e-05,-0.001150000000493867
2025-09-05T14:05:06Z,23588.0,23588.4,6152,1554.79263,1554.79263,0.04921999999987747,4.058712434253509e-05,-0.009800000000538406
2025-09-05T14:05:06Z,23588.0,23588.5,6153,1554.79081,1554.79081,0.04739999999992506,3.908634079313106e-05,-0.01170000000018917
2025-09-05T14:05:06Z,23588.0,23588.6,6154,1554.79008,1554.79029,0.04687999999987369,3.865754549324777e-05,-0.0036499999999226873
2025-09-05T14:05:06Z,23588.0,23588.7,6155,1554.79008,1554.79008,0.04666999999994914,3.848437816068191e-05,-0.0010499999995807197
2025-09-05T14:05:07Z,23588.0,23588.8,6156,1554.79029,1554.79008,0.04666999999994914,3.848437816068191e-05,-0.005700000000160077
2025-09-05T14:05:07Z,23588.0,23588.9,6157,1554.78894,1554.78894,0.04552999999987151,3.754432692635124e-05,-0.008500000000003644
2025-09-05T14:05:07Z,23589.0,23589.0,6158,1554.78838,1554.78838,0.04496999999992113,3.70825473727173e-05,-0.0037999999995561584
2025-09-05T14:05:07Z,23589.0,23589.1,6159,1554.78795,1554.78818,0.04476999999997133,3.6917626103589105e-05,-0.0021500000002428465
2025-09-05T14:05:07Z,23589.0,23589.2,6160,1554.78818,1554.78795,0.044539999999869906,3.672796664396044e-05,-0.004400000000320148
2025-09-05T14:05:07Z,23589.0,23589.3,6161,1554.7873,1554.7873,0.04388999999991938,3.619197251920007e-05,-0.005799999999003214
2025-09-05T14:05:07Z,23589.0,23589.4,6162,1554.78673,1554.78679,0.04338000000007014,3.5771423282941934e-05,-0.00284999999953342
