timestamp,time_s,effective_time_s,sample_index,wl_1_nm,wl_1_filtered_nm,wl_1_delta_nm,wl_1_strain,wl_1_derivative_nm_per_s
2025-09-11T13:08:16Z,18689.0,18689.9,4404,1529.97393,1529.97393,0.5072500000001128,0.00042519429898313143,-0.008349999999298863
2025-09-11T13:08:16Z,18690.0,18690.0,4405,1529.97324,1529.97324,0.5065600000000359,0.00042461591738366175,-0.17785000000262308
2025-09-11T13:08:17Z,18690.0,18690.1,4406,1529.93836,1529.93836,0.4716800000001058,0.00039537830841668574,-1.3893999999575666
2025-09-11T13:08:17Z,18690.0,18690.2,4407,1529.69536,1529.69536,0.22867999999994026,0.0001916873973216668,-1.581449999964418
2025-09-11T13:08:17Z,18690.0,18690.3,4408,1529.62207,1529.62207,0.15538999999989755,0.0001302532126543727,-0.5536000000040144
2025-09-11T13:08:17Z,18690.0,18690.4,4409,1529.58464,1529.58464,0.11796000000003914,9.887810647226354e-05,-0.30874999999572805
2025-09-11T13:08:17Z,18690.0,18690.5,4410,1529.56032,1529.56032,0.09364000000005035,7.849225067874418e-05,-0.2136500000037071
2025-09-11T13:08:17Z,18690.0,18690.6,4411,1529.54191,1529.54191,0.07522999999991953,6.306035901914175e-05,-0.14550000000073127
2025-09-11T13:08:17Z,18690.0,18690.7,4412,1529.53122,1529.53122,0.06454000000007909,5.409963539950484e-05,-0.05999999999779354
2025-09-11T13:08:17Z,18690.0,18690.8,4413,1529.52991,1529.52991,0.06322999999997592,5.300154859475048e-05,-0.01035000000007913
2025-09-11T13:08:17Z,18690.0,18690.9,4414,1529.52915,1529.52915,0.06247000000007574,5.236449060128639e-05,-0.0081499999998772
2025-09-11T13:08:17Z,18691.0,18691.0,4415,1529.52828,1529.52828,0.061599999999998545,5.1635226845449884e-05,-0.008600000000012764
2025-09-11T13:08:18Z,18691.0,18691.1,4416,1529.52743,1529.52743,0.060750000000098225,5.092272777380238e-05,-0.005999999999699912
2025-09-11T13:08:18Z,18691.0,18691.2,4417,1529.52708,1529.52708,0.060400000000072396,5.0629345803067936e-05,-0.005150000000681221
2025-09-11T13:08:18Z,18691.0,18691.3,4418,1529.5264,1529.5264,0.05971999999997024,5.005934654559746e-05,-0.0057500000002791984
2025-09-11T13:08:18Z,18691.0,18691.4,4419,1529.52593,1529.52593,0.05925000000002001,4.9665376470682e-05,-0.005649999999391531
2025-09-11T13:08:18Z,18691.0,18691.5,4420,1529.52527,1529.52527,0.05859000000009473,4.9112141897400514e-05,-0.00445000000019824
2025-09-11T13:08:18Z,18691.0,18691.6,4421,1529.52504,1529.52504,0.058359999999993306,4.891934803084709e-05,-0.004400000000167381
2025-09-11T13:08:18Z,18691.0,18691.7,4422,1529.52439,1529.52439,0.05771000000004278,4.837449579956481e-05,-0.005049999999684418
2025-09-11T13:08:18Z,18691.0,18691.8,4423,1529.52403,1529.52403,0.0573500000000422,4.8072731486831166e-05,-0.00359999999999272
2025-09-11T13:08:18Z,18691.0,18691.9,4424,1529.52367,1529.52367,0.05699000000004162,4.777096717409752e-05,-0.00234999999969715
2025-09-11T13:08:18Z,18692.0,18692.0,4425,1529.52356,1529.52356,0.05688000000009197,4.767876141191571e-05,-0.0035500000001837395
2025-09-11T13:08:19Z,18692.0,18692.1,4426,1529.52296,1529.52296,0.05628000000001521,4.717582089062944e-05,-0.004700000000669391
2025-09-11T13:08:19Z,18692.0,18692.2,4427,1529.52262,1529.52262,0.05593999999996413,4.68908212618942e-05,-0.0028499999995952874
2025-09-11T13:08:19Z,18692.0,18692.3,4428,1529.52239,1529.52239,0.055710000000090076,4.6698027395531365e-05,-0.0012500000002882983
2025-09-11T13:08:19Z,18692.0,18692.4,4429,1529.52237,1529.52237,0.0556899999999132,4.668126271134237e-05,-0.0021000000004438024
2025-09-11T13:08:19Z,18692.0,18692.5,4430,1529.52197,1529.52197,0.055290000000013606,4.634596903061192e-05,-0.003549999999046871
2025-09-11T13:08:19Z,18692.0,18692.6,4431,1529.52166,1529.52166,0.05498000000011416,4.6086116428064874e-05,-0.0027499999998808478
2025-09-11T13:08:19Z,18692.0,18692.7,4432,1529.52142,1529.52142,0.05474000000003798,4.588494021951225e-05,-0.002900000000643943
2025-09-11T13:08:19Z,18692.0,18692.8,4433,1529.52108,1529.52108,0.0543999999999869,4.559994059077701e-05,-0.002650000000148256
2025-09-11T13:08:19Z,18692.0,18692.9,4434,1529.52089,1529.52089,0.05421000000001186,4.5440676092410984e-05,-0.0022000000001327624
2025-09-11T13:08:19Z,18693.0,18693.0,4435,1529.52064,1529.52064,0.05395999999996093,4.523111754185916e-05,-0.0031500000000509454
2025-09-11T13:08:20Z,18693.0,18693.1,4436,1529.52026,1529.52026,0.05358000000001084,4.491258854512711e-05,-0.002250000000051877
2025-09-11T13:08:20Z,18693.0,18693.2,4437,1529.52017,1529.52019,0.0535099999999602,4.4853912150942105e-05,-0.00044999999999001394
2025-09-11T13:08:20Z,18693.0,18693.3,4438,1529.52019,1529.52017,0.053490000000010696,4.48371474669437e-05,-0.00194999999955342
2025-09-11T13:08:20Z,18693.0,18693.4,4439,1529.5198,1529.5198,0.05312000000003536,4.4527000812210856e-05,-0.0028499999995843517
2025-09-11T13:08:20Z,18693.0,18693.5,4440,1529.5196,1529.5196,0.052920000000085565,4.435935397184563e-05,-0.0016500000004056048
2025-09-11T13:08:20Z,18693.0,18693.6,4441,1529.51947,1529.51947,0.052789999999959036,4.425038352547482e-05,-0.0023500000008412347
