Timestamp	Time [s]	WL 1[nm]	
2025-09-12T14:28:32Z	291.00000	1537.81411	1524.88123
2025-09-12T14:28:32Z	291.00000	1537.81393	1524.88075
2025-09-12T14:28:32Z	291.00000	1537.81366	1524.88036
2025-09-12T14:28:32Z	291.00000	1537.87986	1525.00996
2025-09-12T14:28:32Z	291.00000	1538.00644	1525.24333
2025-09-12T14:28:32Z	291.00000	1538.11568	1525.42921
2025-09-12T14:28:32Z	291.00000	1538.21770	1525.60381
2025-09-12T14:28:33Z	291.00000	1538.32613	1525.79926
2025-09-12T14:28:33Z	291.00000	1538.43638	1525.99241
2025-09-12T14:28:33Z	292.00000	1538.53860	1526.16807
2025-09-12T14:28:33Z	292.00000	1538.62314	1526.32007
2025-09-12T14:28:33Z	292.00000	1538.70866	1526.46391
2025-09-12T14:28:33Z	292.00000	1538.80891	1526.63193
2025-09-12T14:28:33Z	292.00000	1538.87989	1526.75169
2025-09-12T14:28:33Z	292.00000	1538.96500	1526.89061
2025-09-12T14:28:33Z	292.00000	1539.04778	1527.02078
2025-09-12T14:28:33Z	292.00000	1539.12662	1527.14665
2025-09-12T14:28:34Z	292.00000	1539.20307	1527.27188
2025-09-12T14:28:34Z	292.00000	1539.29278	1527.40625
2025-09-12T14:28:34Z	293.00000	1539.36425	1527.51594
2025-09-12T14:28:34Z	293.00000	1539.43398	1527.62036
2025-09-12T14:28:34Z	293.00000	1539.50136	1527.71905
2025-09-12T14:28:34Z	293.00000	1539.55209	1527.79480
2025-09-12T14:28:34Z	293.00000	1539.59852	1527.86139
2025-09-12T14:28:34Z	293.00000	1539.64809	1527.93084
2025-09-12T14:28:34Z	293.00000	1539.72286	1528.04976
2025-09-12T14:28:35Z	293.00000	1539.75687	1528.09880
2025-09-12T14:28:35Z	293.00000	1539.78450	1528.14100
2025-09-12T14:28:35Z	294.00000	1539.81267	1528.18420
2025-09-12T14:28:35Z	294.00000	1539.83492	1528.21546
2025-09-12T14:28:35Z	294.00000	1539.85499	1528.24262
2025-09-12T14:28:35Z	294.00000	1539.86981	1528.26356
2025-09-12T14:28:35Z	294.00000	1539.87979	1528.27844
2025-09-12T14:28:35Z	294.00000	1539.88726	1528.28834
2025-09-12T14:28:35Z	294.00000	1539.89454	1528.29968
2025-09-12T14:28:35Z	294.00000	1539.90209	1528.31116
2025-09-12T14:28:36Z	294.00000	1539.90722	1528.31847
2025-09-12T14:28:36Z	294.00000	1539.91134	1528.32396
2025-09-12T14:28:36Z	295.00000	1539.91499	1528.32963
2025-09-12T14:28:36Z	295.00000	1539.91730	1528.33461
2025-09-12T14:28:36Z	295.00000	1538.60489	1526.29857
2025-09-12T14:28:36Z	295.00000	1538.43928	1525.99960
2025-09-12T14:28:36Z	295.00000	1538.30093	1525.75759
2025-09-12T14:28:36Z	295.00000	1538.19801	1525.56922
2025-09-12T14:28:36Z	295.00000	1538.01005	1525.23332
2025-09-12T14:28:37Z	295.00000	1537.90741	1525.03709
2025-09-12T14:28:37Z	296.00000	1537.84967	1524.93272
2025-09-12T14:28:37Z	296.00000	1537.84564	1524.92934
2025-09-12T14:28:37Z	296.00000	1537.84309	1524.92700
2025-09-12T14:28:37Z	296.00000	1537.83978	1524.91889
2025-09-12T14:28:37Z	296.00000	1537.83839	1524.91486
2025-09-12T14:28:37Z	296.00000	1537.83531	1524.91165
2025-09-12T14:28:38Z	296.00000	1537.83380	1524.91030
2025-09-12T14:28:38Z	296.00000	1537.83264	1524.90873
2025-09-12T14:28:38Z	297.00000	1537.83085	1524.90466
2025-09-12T14:28:38Z	297.00000	1537.82969	1524.90283
2025-09-12T14:28:38Z	297.00000	1537.82854	1524.90195
2025-09-12T14:28:38Z	297.00000	1537.82778	1524.90144
2025-09-12T14:28:38Z	297.00000	1537.82702	1524.90014
2025-09-12T14:28:38Z	297.00000	1537.82618	1524.89903
2025-09-12T14:28:38Z	297.00000	1537.82550	1524.89746
2025-09-12T14:28:39Z	297.00000	1537.82507	1524.89611
2025-09-12T14:28:39Z	297.00000	1537.82454	1524.89526
2025-09-12T14:28:39Z	298.00000	1537.82388	1524.89461
2025-09-12T14:28:39Z	298.00000	1537.82304	1524.89418
2025-09-12T14:28:39Z	298.00000	1537.82234	1524.89349
2025-09-12T14:28:39Z	298.00000	1537.82162	1524.89229
2025-09-12T14:28:39Z	298.00000	1537.82148	1524.89135
2025-09-12T14:28:39Z	298.00000	1537.82048	1524.89011
2025-09-12T14:28:39Z	298.00000	1537.82007	1524.88931
2025-09-12T14:28:40Z	298.00000	1537.81912	1524.88850
2025-09-12T14:28:40Z	299.00000	1537.81859	1524.88754
2025-09-12T14:28:40Z	299.00000	1537.81840	1524.88656
2025-09-12T14:28:40Z	299.00000	1537.81785	1524.88621
2025-09-12T14:28:40Z	299.00000	1537.81732	1524.88584
2025-09-12T14:28:40Z	299.00000	1537.81668	1524.88519
2025-09-12T14:28:40Z	299.00000	1537.81639	1524.88448
2025-09-12T14:28:40Z	299.00000	1537.81589	1524.88379
2025-09-12T14:28:41Z	299.00000	1537.81527	1524.88280
2025-09-12T14:28:41Z	300.00000	1537.81497	1524.88239
2025-09-12T14:28:41Z	300.00000	1537.81435	1524.88131
2025-09-12T14:28:41Z	300.00000	1537.81409	1524.88115
2025-09-12T14:28:41Z	300.00000	1537.81381	1524.88059
2025-09-12T14:28:41Z	300.00000	1537.81339	1524.88018
2025-09-12T14:28:41Z	300.00000	1537.81307	1524.87976
2025-09-12T14:28:41Z	300.00000	1537.81291	1524.87920
2025-09-12T14:28:42Z	300.00000	1537.81253	1524.87870
2025-09-12T14:28:42Z	301.00000	1537.81213	1524.87833
2025-09-12T14:28:42Z	301.00000	1537.81171	1524.87770
2025-09-12T14:28:42Z	301.00000	1537.81161	1524.87721
2025-09-12T14:28:42Z	301.00000	1537.81133	1524.87690
2025-09-12T14:28:42Z	301.00000	1537.81124	1524.87663
2025-09-12T14:28:42Z	301.00000	1537.81050	1524.87640
2025-09-12T14:28:42Z	301.00000	1537.81033	1524.87605
2025-09-12T14:28:43Z	301.00000	1537.81013	1524.87549
2025-09-12T14:28:43Z	301.00000	1537.81006	1524.87524
2025-09-12T14:28:43Z	302.00000	1537.80952	1524.87476
2025-09-12T14:28:43Z	302.00000	1537.80966	1524.87494
2025-09-12T14:28:43Z	302.00000	1537.80916	1524.87428
2025-09-12T14:28:43Z	302.00000	1537.80893	1524.87380
2025-09-12T14:28:43Z	302.00000	1537.80867	1524.87347
2025-09-12T14:28:43Z	302.00000	1537.80860	1524.87322
2025-09-12T14:28:43Z	302.00000	1537.80820	1524.87321
2025-09-12T14:28:44Z	302.00000	1537.80810	1524.87286
2025-09-12T14:28:44Z	302.00000	1537.80810	1524.87261
2025-09-12T14:28:44Z	303.00000	1537.80786	1524.87218
2025-09-12T14:28:44Z	303.00000	1537.80770	1524.87174
2025-09-12T14:28:44Z	303.00000	1537.80750	1524.87179
2025-09-12T14:28:44Z	303.00000	1537.80736	1524.87145
2025-09-12T14:28:44Z	303.00000	1537.80715	1524.87135
2025-09-12T14:28:44Z	303.00000	1537.80687	1524.87104
2025-09-12T14:28:44Z	303.00000	1537.80677	1524.87090
2025-09-12T14:28:44Z	303.00000	1537.80658	1524.87047
2025-09-12T14:28:45Z	303.00000	1537.80647	1524.87036
2025-09-12T14:28:45Z	303.00000	1537.80642	1524.87012
2025-09-12T14:28:45Z	304.00000	1537.80609	1524.87004
2025-09-12T14:28:45Z	304.00000	1537.80571	1524.86990
2025-09-12T14:28:45Z	304.00000	1537.80571	1524.86947
2025-09-12T14:28:45Z	304.00000	1537.80551	1524.86925
2025-09-12T14:28:45Z	304.00000	1537.80549	1524.86891
2025-09-12T14:28:45Z	304.00000	1537.80542	1524.86886
2025-09-12T14:28:45Z	304.00000	1537.80502	1524.86851
2025-09-12T14:28:45Z	304.00000	1537.80490	1524.86845
2025-09-12T14:28:46Z	304.00000	1537.80471	1524.86831
2025-09-12T14:28:46Z	304.00000	1537.80473	1524.86812
2025-09-12T14:28:46Z	305.00000	1537.80448	1524.86789
2025-09-12T14:28:46Z	305.00000	1537.80427	1524.86756
2025-09-12T14:28:46Z	305.00000	1537.80439	1524.86725
2025-09-12T14:28:46Z	305.00000	1537.80414	1524.86704
2025-09-12T14:28:46Z	305.00000	1537.80405	1524.86684
2025-09-12T14:28:46Z	305.00000	1537.80384	1524.86682
2025-09-12T14:28:46Z	305.00000	1537.80338	1524.86693
2025-09-12T14:28:46Z	305.00000	1537.80358	1524.86686
2025-09-12T14:28:47Z	305.00000	1537.80106	1524.87080
2025-09-12T14:28:47Z	305.00000	1537.80273	1524.86720
2025-09-12T14:28:47Z	306.00000	1537.80316	1524.86266
2025-09-12T14:28:47Z	306.00000	1537.80315	1524.86321
2025-09-12T14:28:47Z	306.00000	1537.80294	1524.86466
2025-09-12T14:28:47Z	306.00000	1537.80196	1524.86698
2025-09-12T14:28:47Z	306.00000	1537.80211	1524.86435
2025-09-12T14:28:47Z	306.00000	1537.80196	1524.86472
2025-09-12T14:28:48Z	306.00000	1537.80211	1524.86371
2025-09-12T14:28:48Z	306.00000	1537.80175	1524.86316
2025-09-12T14:28:48Z	307.00000	1537.80174	1524.86421
2025-09-12T14:28:48Z	307.00000	1537.80118	1524.86562
2025-09-12T14:28:48Z	307.00000	1537.80155	1524.86370
2025-09-12T14:28:48Z	307.00000	1537.80159	1524.86239
2025-09-12T14:28:48Z	307.00000	1537.80170	1524.86170
2025-09-12T14:28:48Z	307.00000	1537.80207	1524.86049
2025-09-12T14:28:48Z	307.00000	1537.80108	1524.86358
2025-09-12T14:28:48Z	307.00000	1537.80079	1524.86321
2025-09-12T14:28:49Z	307.00000	1537.80084	1524.86251
2025-09-12T14:28:49Z	307.00000	1537.80060	1524.86250
2025-09-12T14:28:49Z	308.00000	1537.80088	1524.86256
2025-09-12T14:28:49Z	308.00000	1537.80059	1524.86211
2025-09-12T14:28:49Z	308.00000	1537.80057	1524.86176
2025-09-12T14:28:49Z	308.00000	1537.80039	1524.86181
2025-09-12T14:28:49Z	308.00000	1537.80044	1524.86140
2025-09-12T14:28:49Z	308.00000	1537.80045	1524.86032
2025-09-12T14:28:49Z	308.00000	1537.80015	1524.86027
2025-09-12T14:28:50Z	308.00000	1537.79991	1524.86071
2025-09-12T14:28:50Z	308.00000	1537.79987	1524.86059
2025-09-12T14:28:50Z	309.00000	1537.79963	1524.86098
2025-09-12T14:28:50Z	309.00000	1537.79946	1524.86166
2025-09-12T14:28:50Z	309.00000	1537.79953	1524.86063
2025-09-12T14:28:50Z	309.00000	1537.79942	1524.85997
2025-09-12T14:28:50Z	309.00000	1537.79951	1524.85956
2025-09-12T14:28:50Z	309.00000	1537.79929	1524.85955
2025-09-12T14:28:50Z	309.00000	1537.79931	1524.86038
2025-09-12T14:28:50Z	309.00000	1537.79908	1524.85995
2025-09-12T14:28:51Z	309.00000	1537.79914	1524.85899
2025-09-12T14:28:51Z	309.00000	1537.79915	1524.85841
2025-09-12T14:28:51Z	310.00000	1537.79893	1524.85820
2025-09-12T14:28:51Z	310.00000	1537.79873	1524.85945
2025-09-12T14:28:51Z	310.00000	1537.79813	1524.86051
2025-09-12T14:28:51Z	310.00000	1537.79775	1524.86086
2025-09-12T14:28:51Z	310.00000	1537.79789	1524.86052
2025-09-12T14:28:51Z	310.00000	1537.79794	1524.85974
2025-09-12T14:28:51Z	310.00000	1537.79794	1524.85902
2025-09-12T14:28:51Z	310.00000	1537.79781	1524.85892
2025-09-12T14:28:52Z	310.00000	1537.79768	1524.85881
2025-09-12T14:28:52Z	310.00000	1537.79767	1524.85892
2025-09-12T14:28:52Z	311.00000	1537.79750	1524.85891
2025-09-12T14:28:52Z	311.00000	1537.79699	1524.85993
2025-09-12T14:28:52Z	311.00000	1537.79613	1524.86139
2025-09-12T14:28:52Z	311.00000	1537.79660	1524.86080
2025-09-12T14:28:52Z	311.00000	1537.79757	1524.85759
2025-09-12T14:28:52Z	311.00000	1537.79745	1524.85505
2025-09-12T14:28:52Z	311.00000	1537.79764	1524.85438
2025-09-12T14:28:53Z	311.00000	1537.79750	1524.85620
2025-09-12T14:28:53Z	311.00000	1537.79681	1524.85848
2025-09-12T14:28:53Z	312.00000	1537.79660	1524.85830
2025-09-12T14:28:53Z	312.00000	1537.79670	1524.85724
2025-09-12T14:28:53Z	312.00000	1537.79701	1524.85650
2025-09-12T14:28:53Z	312.00000	1537.79723	1524.85545
2025-09-12T14:28:53Z	312.00000	1537.79699	1524.85551
2025-09-12T14:28:53Z	312.00000	1537.79651	1524.85643
2025-09-12T14:28:53Z	312.00000	1537.79618	1524.85800
2025-09-12T14:28:53Z	312.00000	1537.79643	1524.85709
2025-09-12T14:28:54Z	312.00000	1537.79649	1524.85594
2025-09-12T14:28:54Z	312.00000	1537.79655	1524.85480
2025-09-12T14:28:54Z	313.00000	1537.79667	1524.85425
2025-09-12T14:28:54Z	313.00000	1537.79649	1524.85483
2025-09-12T14:28:54Z	313.00000	1537.79631	1524.85537
2025-09-12T14:28:54Z	313.00000	1537.79605	1524.85572
2025-09-12T14:28:54Z	313.00000	1537.79591	1524.85641
2025-09-12T14:28:54Z	313.00000	1537.79601	1524.85566
2025-09-12T14:28:54Z	313.00000	1537.79607	1524.85457
2025-09-12T14:28:54Z	313.00000	1537.79602	1524.85438
2025-09-12T14:28:55Z	313.00000	1537.79607	1524.85445
2025-09-12T14:28:55Z	313.00000	1537.79592	1524.85451
2025-09-12T14:28:55Z	314.00000	1537.79571	1524.85458
2025-09-12T14:28:55Z	314.00000	1537.79555	1524.85437
2025-09-12T14:28:55Z	314.00000	1537.79583	1524.85368
2025-09-12T14:28:55Z	314.00000	1537.79585	1524.85328
2025-09-12T14:28:55Z	314.00000	1537.79564	1524.85321
2025-09-12T14:28:55Z	314.00000	1537.79563	1524.85360
2025-09-12T14:28:55Z	314.00000	1537.79544	1524.85424
2025-09-12T14:28:55Z	314.00000	1537.79519	1524.85469
2025-09-12T14:28:56Z	314.00000	1537.79500	1524.85446
2025-09-12T14:28:56Z	314.00000	1537.79508	1524.85378
2025-09-12T14:28:56Z	315.00000	1537.79536	1524.85329
2025-09-12T14:28:56Z	315.00000	1537.79524	1524.85260
2025-09-12T14:28:56Z	315.00000	1537.79503	1524.85289
2025-09-12T14:28:56Z	315.00000	1537.79508	1524.85303
2025-09-12T14:28:56Z	315.00000	1537.79488	1524.85349
2025-09-12T14:28:56Z	315.00000	1537.79495	1524.85323
2025-09-12T14:28:56Z	315.00000	1537.79478	1524.85307
2025-09-12T14:28:56Z	315.00000	1537.79463	1524.85304
2025-09-12T14:28:57Z	315.00000	1537.79460	1524.85295
2025-09-12T14:28:57Z	315.00000	1537.79457	1524.85280
2025-09-12T14:28:57Z	316.00000	1537.79460	1524.85270
2025-09-12T14:28:57Z	316.00000	1537.79429	1524.85262
2025-09-12T14:28:57Z	316.00000	1537.79443	1524.85243
2025-09-12T14:28:57Z	316.00000	1537.79433	1524.85227
2025-09-12T14:28:57Z	316.00000	1537.79429	1524.85223
2025-09-12T14:28:57Z	316.00000	1537.79419	1524.85228
2025-09-12T14:28:57Z	316.00000	1537.79411	1524.85238
2025-09-12T14:28:58Z	316.00000	1537.79378	1524.85234
2025-09-12T14:28:58Z	316.00000	1537.79370	1524.85226
2025-09-12T14:28:58Z	317.00000	1537.79382	1524.85209
2025-09-12T14:28:58Z	317.00000	1537.79384	1524.85186
2025-09-12T14:28:58Z	317.00000	1537.79366	1524.85160
2025-09-12T14:28:58Z	317.00000	1537.79359	1524.85166
2025-09-12T14:28:58Z	317.00000	1537.79368	1524.85155
2025-09-12T14:28:58Z	317.00000	1537.79361	1524.85160
2025-09-12T14:28:58Z	317.00000	1537.79345	1524.85160
2025-09-12T14:28:58Z	317.00000	1537.79332	1524.85168
2025-09-12T14:28:59Z	317.00000	1537.79320	1524.85155
2025-09-12T14:28:59Z	317.00000	1537.79318	1524.85159
2025-09-12T14:28:59Z	318.00000	1537.79327	1524.85150
2025-09-12T14:28:59Z	318.00000	1537.79316	1524.85131
2025-09-12T14:28:59Z	318.00000	1537.79304	1524.85132
2025-09-12T14:28:59Z	318.00000	1537.79305	1524.85129
2025-09-12T14:28:59Z	318.00000	1537.79297	1524.85107
2025-09-12T14:28:59Z	318.00000	1537.79314	1524.85079
2025-09-12T14:28:59Z	318.00000	1537.79281	1524.85059
2025-09-12T14:28:59Z	318.00000	1537.79300	1524.85043
2025-09-12T14:29:00Z	318.00000	1537.79276	1524.85066
2025-09-12T14:29:00Z	318.00000	1537.79248	1524.85129
2025-09-12T14:29:00Z	319.00000	1537.79250	1524.85073
2025-09-12T14:29:00Z	319.00000	1537.79267	1524.85062
2025-09-12T14:29:00Z	319.00000	1537.79238	1524.85053
2025-09-12T14:29:00Z	319.00000	1537.79261	1524.85029
2025-09-12T14:29:00Z	319.00000	1537.79243	1524.85001
2025-09-12T14:29:00Z	319.00000	1537.79231	1524.85010
2025-09-12T14:29:00Z	319.00000	1537.79227	1524.85003
2025-09-12T14:29:00Z	319.00000	1537.79218	1524.85011
2025-09-12T14:29:01Z	319.00000	1537.79199	1524.85004
2025-09-12T14:29:01Z	319.00000	1537.79220	1524.85019
2025-09-12T14:29:01Z	320.00000	1537.79198	1524.84992
2025-09-12T14:29:01Z	320.00000	1537.79211	1524.84990
2025-09-12T14:29:01Z	320.00000	1537.79192	1524.84969
2025-09-12T14:29:01Z	320.00000	1537.79203	1524.84980
2025-09-12T14:29:01Z	320.00000	1537.80468	1524.87222
2025-09-12T14:29:01Z	320.00000	1537.94550	1525.14133
2025-09-12T14:29:01Z	320.00000	1538.07666	1525.36990
2025-09-12T14:29:01Z	320.00000	1538.16684	1525.52324
2025-09-12T14:29:02Z	320.00000	1538.26466	1525.69430
2025-09-12T14:29:02Z	320.00000	1538.37394	1525.88829
2025-09-12T14:29:02Z	321.00000	1538.46539	1526.04933
2025-09-12T14:29:02Z	321.00000	1538.57451	1526.23841
2025-09-12T14:29:02Z	321.00000	1538.67735	1526.41796
2025-09-12T14:29:02Z	321.00000	1538.78205	1526.59276
2025-09-12T14:29:02Z	321.00000	1538.85503	1526.71846
2025-09-12T14:29:02Z	321.00000	1538.93040	1526.84060
2025-09-12T14:29:02Z	321.00000	1539.01895	1526.98040
2025-09-12T14:29:02Z	321.00000	1539.12212	1527.14388
2025-09-12T14:29:03Z	321.00000	1539.21844	1527.30033
2025-09-12T14:29:03Z	321.00000	1539.30152	1527.42602
2025-09-12T14:29:03Z	322.00000	1539.37842	1527.54395
2025-09-12T14:29:03Z	322.00000	1539.46541	1527.67405
2025-09-12T14:29:03Z	322.00000	1539.52609	1527.76203
2025-09-12T14:29:03Z	322.00000	1539.57377	1527.83284
2025-09-12T14:29:03Z	322.00000	1539.63693	1527.92057
2025-09-12T14:29:03Z	322.00000	1539.68376	1527.99161
2025-09-12T14:29:03Z	322.00000	1539.73599	1528.07335
2025-09-12T14:29:03Z	322.00000	1539.77773	1528.13441
2025-09-12T14:29:04Z	322.00000	1539.81920	1528.19700
2025-09-12T14:29:04Z	322.00000	1539.85227	1528.24228
2025-09-12T14:29:04Z	323.00000	1539.88073	1528.28354
2025-09-12T14:29:04Z	323.00000	1539.91165	1528.33270
2025-09-12T14:29:04Z	323.00000	1539.93930	1528.37858
2025-09-12T14:29:04Z	323.00000	1539.96373	1528.41780
2025-09-12T14:29:04Z	323.00000	1539.98793	1528.44646
2025-09-12T14:29:04Z	323.00000	1539.99779	1528.45916
2025-09-12T14:29:04Z	323.00000	1540.00615	1528.46914
2025-09-12T14:29:04Z	323.00000	1540.01468	1528.47960
2025-09-12T14:29:05Z	323.00000	1540.02122	1528.48744
2025-09-12T14:29:05Z	323.00000	1540.02650	1528.49405
2025-09-12T14:29:05Z	324.00000	1540.03208	1528.50033
2025-09-12T14:29:05Z	324.00000	1540.03522	1528.50505
2025-09-12T14:29:05Z	324.00000	1538.82512	1526.68768
2025-09-12T14:29:05Z	324.00000	1538.53768	1526.18111
2025-09-12T14:29:05Z	324.00000	1538.38438	1525.91283
2025-09-12T14:29:05Z	324.00000	1538.27009	1525.70334
2025-09-12T14:29:05Z	324.00000	1538.14210	1525.48074
2025-09-12T14:29:05Z	324.00000	1538.03316	1525.27785
2025-09-12T14:29:06Z	324.00000	1537.95576	1525.13735
2025-09-12T14:29:06Z	324.00000	1537.87148	1524.97659
2025-09-12T14:29:06Z	325.00000	1537.84219	1524.92120
2025-09-12T14:29:06Z	325.00000	1537.83797	1524.91624
2025-09-12T14:29:06Z	325.00000	1537.83475	1524.91205
2025-09-12T14:29:06Z	325.00000	1537.83205	1524.90835
2025-09-12T14:29:06Z	325.00000	1537.83014	1524.90476
2025-09-12T14:29:06Z	325.00000	1537.82900	1524.90199
2025-09-12T14:29:06Z	325.00000	1537.82762	1524.89896
2025-09-12T14:29:06Z	325.00000	1537.82635	1524.89709
2025-09-12T14:29:07Z	325.00000	1537.82480	1524.89519
2025-09-12T14:29:07Z	325.00000	1537.82375	1524.89441
2025-09-12T14:29:07Z	326.00000	1537.82262	1524.89291
2025-09-12T14:29:07Z	326.00000	1537.82178	1524.89096
2025-09-12T14:29:07Z	326.00000	1537.82082	1524.88930
2025-09-12T14:29:07Z	326.00000	1537.81998	1524.88788
2025-09-12T14:29:07Z	326.00000	1537.81891	1524.88683
2025-09-12T14:29:07Z	326.00000	1537.81796	1524.88579
2025-09-12T14:29:07Z	326.00000	1537.81713	1524.88479
2025-09-12T14:29:07Z	326.00000	1537.81664	1524.88398
2025-09-12T14:29:08Z	326.00000	1537.81613	1524.88274
2025-09-12T14:29:08Z	326.00000	1537.81553	1524.88141
2025-09-12T14:29:08Z	327.00000	1537.81484	1524.88069
2025-09-12T14:29:08Z	327.00000	1537.81432	1524.88037
2025-09-12T14:29:08Z	327.00000	1537.81375	1524.87941
2025-09-12T14:29:08Z	327.00000	1537.81328	1524.87854
2025-09-12T14:29:08Z	327.00000	1537.81281	1524.87743
2025-09-12T14:29:08Z	327.00000	1537.81244	1524.87709
2025-09-12T14:29:08Z	327.00000	1537.81173	1524.87680
2025-09-12T14:29:08Z	327.00000	1537.81133	1524.87606
2025-09-12T14:29:09Z	327.00000	1537.81095	1524.87544
2025-09-12T14:29:09Z	327.00000	1537.81078	1524.87486
2025-09-12T14:29:09Z	328.00000	1537.81029	1524.87412
2025-09-12T14:29:09Z	328.00000	1537.80953	1524.87348
2025-09-12T14:29:09Z	328.00000	1537.80945	1524.87294
2025-09-12T14:29:09Z	328.00000	1537.80919	1524.87230
2025-09-12T14:29:09Z	328.00000	1537.80882	1524.87169
2025-09-12T14:29:09Z	328.00000	1537.80827	1524.87142
2025-09-12T14:29:09Z	328.00000	1537.80811	1524.87106
2025-09-12T14:29:09Z	328.00000	1537.80781	1524.87048
2025-09-12T14:29:10Z	328.00000	1537.80755	1524.87027
2025-09-12T14:29:10Z	328.00000	1537.80713	1524.86980
2025-09-12T14:29:10Z	329.00000	1537.80702	1524.86950
2025-09-12T14:29:10Z	329.00000	1537.80659	1524.86890
2025-09-12T14:29:10Z	329.00000	1537.80635	1524.86819
2025-09-12T14:29:10Z	329.00000	1537.80608	1524.86768
2025-09-12T14:29:10Z	329.00000	1537.89356	1525.03828
2025-09-12T14:29:10Z	329.00000	1538.00359	1525.24123
2025-09-12T14:29:10Z	329.00000	1538.11761	1525.43544
2025-09-12T14:29:10Z	329.00000	1538.24208	1525.65040
2025-09-12T14:29:11Z	329.00000	1538.35203	1525.84830
2025-09-12T14:29:11Z	329.00000	1538.44369	1526.01114
2025-09-12T14:29:11Z	330.00000	1538.54986	1526.19443
2025-09-12T14:29:11Z	330.00000	1538.62057	1526.32466
2025-09-12T14:29:11Z	330.00000	1538.70987	1526.47585
2025-09-12T14:29:11Z	330.00000	1538.81377	1526.65288
2025-09-12T14:29:11Z	330.00000	1538.90307	1526.80477
2025-09-12T14:29:11Z	330.00000	1538.99142	1526.94710
2025-09-12T14:29:11Z	330.00000	1539.09361	1527.10825
2025-09-12T14:29:11Z	330.00000	1539.17516	1527.24299
2025-09-12T14:29:12Z	330.00000	1539.25737	1527.36975
2025-09-12T14:29:12Z	330.00000	1539.33757	1527.49237
2025-09-12T14:29:12Z	331.00000	1539.43010	1527.63309
2025-09-12T14:29:12Z	331.00000	1539.50543	1527.74287
2025-09-12T14:29:12Z	331.00000	1539.56340	1527.82966
2025-09-12T14:29:12Z	331.00000	1539.61906	1527.90726
2025-09-12T14:29:12Z	331.00000	1539.66623	1527.97684
2025-09-12T14:29:12Z	331.00000	1539.71712	1528.05507
2025-09-12T14:29:12Z	331.00000	1539.76122	1528.12496
2025-09-12T14:29:12Z	331.00000	1539.80760	1528.19214
2025-09-12T14:29:13Z	331.00000	1539.84668	1528.24909
2025-09-12T14:29:13Z	331.00000	1539.87510	1528.29527
2025-09-12T14:29:13Z	332.00000	1539.90514	1528.34035
2025-09-12T14:29:13Z	332.00000	1539.92295	1528.36556
2025-09-12T14:29:13Z	332.00000	1539.94488	1528.39778
2025-09-12T14:29:13Z	332.00000	1539.96444	1528.42932
2025-09-12T14:29:13Z	332.00000	1539.98542	1528.45656
2025-09-12T14:29:13Z	332.00000	1540.00020	1528.47896
2025-09-12T14:29:13Z	332.00000	1540.00953	1528.49370
2025-09-12T14:29:13Z	332.00000	1540.01677	1528.50463
2025-09-12T14:29:14Z	332.00000	1540.02433	1528.51719
2025-09-12T14:29:14Z	332.00000	1540.03183	1528.53156
2025-09-12T14:29:14Z	333.00000	1540.03834	1528.54281
2025-09-12T14:29:14Z	333.00000	1540.04370	1528.55141
2025-09-12T14:29:14Z	333.00000	1540.04740	1528.55706
2025-09-12T14:29:14Z	333.00000	1538.67439	1526.44346
2025-09-12T14:29:14Z	333.00000	1538.50625	1526.14100
2025-09-12T14:29:14Z	333.00000	1538.38859	1525.92286
2025-09-12T14:29:14Z	333.00000	1538.25682	1525.68307
2025-09-12T14:29:14Z	333.00000	1538.14793	1525.49261
2025-09-12T14:29:15Z	333.00000	1538.05343	1525.31424
2025-09-12T14:29:15Z	333.00000	1537.94727	1525.11737
2025-09-12T14:29:15Z	334.00000	1537.85230	1524.93570
2025-09-12T14:29:15Z	334.00000	1537.84826	1524.92999
2025-09-12T14:29:15Z	334.00000	1537.84451	1524.92552
2025-09-12T14:29:15Z	334.00000	1537.84156	1524.92238
2025-09-12T14:29:15Z	334.00000	1537.83918	1524.91869
2025-09-12T14:29:15Z	334.00000	1537.83712	1524.91454
2025-09-12T14:29:15Z	334.00000	1537.83545	1524.91033
2025-09-12T14:29:15Z	334.00000	1537.83408	1524.90734
2025-09-12T14:29:16Z	334.00000	1537.83254	1524.90522
2025-09-12T14:29:16Z	334.00000	1537.83060	1524.90401
2025-09-12T14:29:16Z	335.00000	1537.82940	1524.90249
2025-09-12T14:29:16Z	335.00000	1537.82846	1524.90096
2025-09-12T14:29:16Z	335.00000	1537.82755	1524.89861
2025-09-12T14:29:16Z	335.00000	1537.82663	1524.89667
2025-09-12T14:29:16Z	335.00000	1537.82569	1524.89584
2025-09-12T14:29:16Z	335.00000	1537.82477	1524.89538
2025-09-12T14:29:16Z	335.00000	1537.82411	1524.89428
2025-09-12T14:29:16Z	335.00000	1537.82296	1524.89321
2025-09-12T14:29:17Z	335.00000	1537.82280	1524.89218
2025-09-12T14:29:17Z	335.00000	1537.82199	1524.89048
2025-09-12T14:29:17Z	336.00000	1537.82119	1524.88895
2025-09-12T14:29:17Z	336.00000	1537.82078	1524.88804
2025-09-12T14:29:17Z	336.00000	1537.81998	1524.88780
2025-09-12T14:29:17Z	336.00000	1537.81952	1524.88719
2025-09-12T14:29:17Z	336.00000	1537.81892	1524.88634
2025-09-12T14:29:17Z	336.00000	1537.81809	1524.88540
